cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
186,47.07314351,62.6635942,9.993970408,46.89221955,28.40104621,24.1576398,5.670460369,6.926586479
187,47.06947962,62.66308552,9.866343111,46.78126661,28.32718242,24.09336373,5.667355949,7.15470759
188,47.06762292,62.66284111,9.914851565,46.67156384,28.34547502,24.08833125,5.669721928,7.196184156
189,47.06769563,62.66295988,9.909615458,46.56226863,28.31470761,24.06771006,5.673739007,7.237660722
190,47.06924116,62.66292714,9.935334697,46.45374923,28.3227091,24.06027348,5.678445457,7.051016176
191,47.0696701,62.66292913,9.847951944,46.34496667,28.23684676,24.02120418,5.678365894,7.196184156
192,47.06934083,62.66289352,9.847899162,46.23726992,28.24659445,23.99562965,5.680950648,7.237660722
193,47.06959551,62.66310634,9.90274116,46.13022083,28.25433593,23.99816897,5.687176142,7.258399005
194,47.07016925,62.66311134,9.938226124,46.0238806,28.27717941,23.98459116,5.690037645,7.320613853
195,47.07294842,62.66362176,9.968047364,45.91809645,28.27037049,23.98290777,5.697722638,7.279137287
196,47.07544848,62.6642183,9.957092233,45.81252548,28.21987554,23.96759053,5.70252867,7.237660722
197,47.07422538,62.66389266,9.930507816,45.7071275,28.14620054,23.93278318,5.707224841,7.133969307
198,47.07358834,62.66366211,9.909564623,45.60193137,28.08287493,23.88131994,5.707526199,6.988801327
199,47.07657037,62.66395776,9.839905307,45.49674483,28.00338381,23.82794063,5.703226501,7.051016176
200,47.07249283,62.66330388,9.817732942,45.39268135,28.04724496,23.81215083,5.703584627,7.341352136
201,47.0751049,62.6638252,9.932122325,45.28971464,28.08105396,23.84258278,5.7112657,7.113231024
202,47.07328216,62.6634473,9.878891056,45.18625006,27.9834612,23.80577773,5.712814372,7.071754459
203,47.07203744,62.66313922,9.868782648,45.08346839,27.97623949,23.78391751,5.712430815,7.133969307
204,47.0748061,62.6636798,9.864936,44.98138565,27.98352734,23.76355747,5.711880254,7.258399005
205,47.07447182,62.66386796,9.872275079,44.87978515,27.9454868,23.74832702,5.715307001,7.196184156
206,47.07471396,62.66374011,9.8928055,44.77876784,27.95327071,23.74866413,5.717653823,7.133969307
207,47.07412783,62.66357696,9.875617573,44.67801069,27.9278944,23.73335329,5.717617432,7.216922439
208,47.07365791,62.66361097,9.897550373,44.57791375,27.91674559,23.72675019,5.721506593,7.237660722
209,47.07417999,62.66353263,9.969510948,44.47832966,27.90351202,23.723512,5.723797297,7.113231024
210,47.07516266,62.66366611,9.897898713,44.37880484,27.85287929,23.67991059,5.722050669,6.988801327
211,47.07516527,62.66349762,9.826548228,44.27949525,27.81218996,23.65195381,5.718507194,7.486520116
212,47.07766974,62.66389629,9.987842843,44.18202444,27.88150472,23.68717025,5.731347164,7.216922439
