cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
190,75.52237286,76.80272493,54.39477971,63.22014176,59.13946539,57.60942839,37.90843526,49.50228121
191,75.55139999,76.76970004,54.76359408,63.19563458,59.30620169,57.69157793,37.96753885,49.41932808
192,75.5958826,76.74210491,54.77556427,63.1704198,59.26075554,57.68523189,38.02199065,49.35711323
193,75.63441397,76.71716391,54.72102192,63.14572491,59.32306601,57.69278712,38.07831352,49.50228121
194,75.67502226,76.69711496,54.83153219,63.12130556,59.33648704,57.78570288,38.13405207,49.58523434
195,75.72199944,76.81171602,54.89482981,63.09742239,59.38844143,57.85329843,38.1890927,49.64744919
196,75.74948993,76.79073513,54.96269958,63.07385098,59.42690375,57.86589475,38.24442317,49.75114061
197,75.76099784,76.74265612,55.07195989,63.05056817,59.44434739,57.79914911,38.30174655,49.56449606
198,75.78299226,76.76543456,54.90894894,63.02639396,59.33374958,57.72264966,38.35243462,49.2741601
199,75.78583229,76.72022209,54.70177894,63.00209272,59.32206326,57.71398768,38.39021895,49.23268353
200,75.81071924,76.73784304,54.65641077,62.97766431,59.28616467,57.65843031,38.42839309,49.70966404
201,75.8478966,76.83294537,54.99056612,62.9554342,59.49045584,57.79268277,38.47635308,49.81335545
202,75.88775834,76.87337771,55.08358579,62.93306662,59.51162135,57.94737864,38.52813395,49.70966404
203,75.91794731,76.86107233,55.05955274,62.91069515,59.52874122,57.90203417,38.57465894,50.35255081
204,75.97204256,76.87612366,55.50995958,62.89001803,59.62639511,58.05883127,38.63786203,49.8755703
205,75.9899193,76.84762937,55.32606745,62.86820931,59.59136414,58.02363923,38.68380291,50.20738283
206,76.00099797,76.79084651,55.46787638,62.84760723,59.66960791,58.03381278,38.73986462,49.8755703
207,76.01308851,76.82057471,55.25857355,62.8259454,59.59741761,57.97389732,38.78335246,49.95852343
208,76.0420896,76.82285229,55.30517743,62.80488132,59.62543368,58.01365922,38.82995609,49.95852343
209,76.06651706,76.87256432,55.2789505,62.78313821,59.50699647,57.96066387,38.8724897,49.50228121
210,76.08044939,76.85163918,55.03465667,62.76146327,59.56981685,57.89283361,38.9027674,50.35255081
211,76.11160522,76.89163269,55.53832745,62.74237642,59.78426725,58.08804569,38.95409136,50.6014102
212,76.1536365,76.79608096,55.84124715,62.72363677,59.85381182,58.17745844,39.0102886,50.14516798
213,76.17482631,76.78986273,55.61937999,62.70367557,59.78626025,58.09301573,39.05377476,50.16590626
214,76.22031906,76.90338902,55.56654246,62.68387348,59.76036507,58.15695345,39.09681852,50.04147657
215,76.23361108,76.91882244,55.45903193,62.66361639,59.69033516,58.03198411,39.13203468,50.16590626
216,76.2541362,76.87046053,55.53419201,62.64450226,59.79873943,58.10551054,39.17080241,50.51845707
217,76.26354554,76.82183177,55.75356713,62.6256975,59.78732655,58.15460663,39.21860164,49.95852343
218,76.28080249,76.80000041,55.46496352,62.60567894,59.71401376,58.07614088,39.25229213,50.55993364
219,76.32213385,76.81466951,55.78929696,62.58791901,59.88010825,58.21878784,39.30296565,50.51845707
220,76.33726257,76.88237955,55.84081685,62.56999201,59.92290152,58.25856763,39.34835314,50.64288677
221,76.36021307,76.88010892,55.99861194,62.55282394,60.01981944,58.33709085,39.3960738,50.93322273
222,76.38030964,76.83133832,56.24438411,62.53710764,60.21261011,58.46865658,39.44851458,51.43094152
